tagid,date,trap,site,ts
047096801,20-Nov-01,G9,BHP,7
047094533,20-Nov-01,H2,BHP,7
047043053,20-Nov-01,E3,BHP,7
047048867,19-Nov-01,G3,BHP,7
047033263,19-Nov-01,A3,BHP,7
047035542,19-Nov-01,A5,BHP,7
047089283,19-Nov-01,A7,BHP,7
047068626,19-Nov-01,B2,BHP,7
047092080,19-Nov-01,B2,BHP,7
047095616,19-Nov-01,B6,BHP,7
047025869,19-Nov-01,C6,BHP,7
046877624,19-Nov-01,D10,BHP,7
047062293,19-Nov-01,D8,BHP,7
047027806,19-Nov-01,D9,BHP,7
047017853,19-Nov-01,E10,BHP,7
047043053,19-Nov-01,E3,BHP,7
047099514,19-Nov-01,F10,BHP,7
047027597,19-Nov-01,F4,BHP,7
045068615,19-Nov-01,F7,BHP,7
047096801,19-Nov-01,G10,BHP,7
045089577,19-Nov-01,G2,BHP,7
047068626,20-Nov-01,B2,BHP,7
047095616,18-Nov-01,A4,BHP,7
047089283,18-Nov-01,A8,BHP,7
047025869,18-Nov-01,C5,BHP,7
046877624,18-Nov-01,D10,BHP,7
047048867,18-Nov-01,D2,BHP,7
047056768,18-Nov-01,F4,BHP,7
047062293,18-Nov-01,F8,BHP,7
047014892,18-Nov-01,G4,BHP,7
047026106,18-Nov-01,H4,BHP,7
047068626,18-Nov-01,C2,BHP,7
046888611,19-Nov-01,I7,BHP,7
046863777,19-Nov-01,I9,BHP,7
047001572,19-Nov-01,J3,BHP,7
044031359,19-Nov-01,J4,BHP,7
046881325,19-Nov-01,I5,BHP,7
047026106,19-Nov-01,G4,BHP,7
047096801,18-Nov-01,G9,BHP,7
047084346,20-Nov-01,B1,BHP,7
047029594,20-Nov-01,A5,BHP,7
047001572,19-Nov-01,J4,BHP,7
046881325,19-Nov-01,I3,BHP,7
047015528,19-Nov-01,H9,BHP,7
047102064,19-Nov-01,H1,BHP,7
047085260,19-Nov-01,I4,BHP,7
047070521,19-Nov-01,G9,BHP,7
047014892,19-Nov-01,G6,BHP,7
044031359,19-Nov-01,I4,BHP,7
047085260,19-Nov-01,I6,BHP,7
047056768,19-Nov-01,G5,BHP,7
047027114,19-Nov-01,J7,BHP,7
046888611,19-Nov-01,J8,BHP,7
047062293,19-Nov-01,D7,BHP,7
047043053,19-Nov-01,F2,BHP,7
045068615,19-Nov-01,F6,BHP,7
047068626,19-Nov-01,A3,BHP,7
047014892,19-Nov-01,G4,BHP,7
047056768,19-Nov-01,E3,BHP,7
047025869,19-Nov-01,E5,BHP,7
047026106,19-Nov-01,G5,BHP,7
047095616,19-Nov-01,C4,BHP,7
047096801,19-Nov-01,G9,BHP,7
047029594,19-Nov-01,B4,BHP,7
047089283,19-Nov-01,A6,BHP,7
044009560,22-Jan-02,J9,BHP,8
047006816,22-Jan-02,F2,BHP,8
047034547,23-Jan-02,G1,BHP,8
047048074,22-Jan-02,C4,BHP,8
045314026,22-Jan-02,E3,BHP,8
047085538,22-Jan-02,A4,BHP,8
044006593,22-Jan-02,A3,BHP,8
046862636,22-Jan-02,J1,BHP,8
047016842,23-Jan-02,I6,BHP,8
046868100,23-Jan-02,H8,BHP,8
047082054,23-Jan-02,A8,BHP,8
047089101,22-Jan-02,A5,BHP,8
047095616,22-Jan-02,C3,BHP,8
047084346,22-Jan-02,A1,BHP,8
045068615,22-Jan-02,C7,BHP,8
047094533,22-Jan-02,H1,BHP,8
047017853,22-Jan-02,D9,BHP,8
047099514,22-Jan-02,F10,BHP,8
047096815,22-Jan-02,B6,BHP,8
044031359,22-Jan-02,I6,BHP,8
046893021,22-Jan-02,C9,BHP,8
047026106,22-Jan-02,G5,BHP,8
045101345,22-Jan-02,J3,BHP,8
044879350,24-Jan-02,G1,BHP,8
047092080,22-Jan-02,B2,BHP,8
047043542,22-Jan-02,E1,BHP,8
047112067,22-Jan-02,E10,BHP,8
047043085,22-Jan-02,G10,BHP,8
047035542,22-Jan-02,A8,BHP,8
047062293,22-Jan-02,D7,BHP,8
047014892,22-Jan-02,G6,BHP,8
047025869,22-Jan-02,D7,BHP,8
047083798,23-Jan-02,F1,BHP,8
047043542,23-Jan-02,E1,BHP,8
044006593,23-Jan-02,A3,BHP,8
047089101,23-Jan-02,A4,BHP,8
047092080,23-Jan-02,B1,BHP,8
047085538,23-Jan-02,B2,BHP,8
047035542,23-Jan-02,B9,BHP,8
046893021,23-Jan-02,C10,BHP,8
047084346,23-Jan-02,C10,BHP,8
047048074,23-Jan-02,C4,BHP,8
047112067,23-Jan-02,D9,BHP,8
047099514,23-Jan-02,E10,BHP,8
047006816,23-Jan-02,E3,BHP,8
047025869,23-Jan-02,E6,BHP,8
047017853,23-Jan-02,F10,BHP,8
045314026,23-Jan-02,F4,BHP,8
047062293,23-Jan-02,F8,BHP,8
047026106,23-Jan-02,G4,BHP,8
047014892,23-Jan-02,G5,BHP,8
045068615,23-Jan-02,G7,BHP,8
047043085,23-Jan-02,H10,BHP,8
047095616,23-Jan-02,C5,BHP,8
044006593,22-Jan-02,A3,BHP,8
046893021,22-Jan-02,C9,BHP,8
047026106,24-Jan-02,G5,BHP,8
047095616,24-Jan-02,D4,BHP,8
045068615,24-Jan-02,D7,BHP,8
047025869,24-Jan-02,D7,BHP,8
047017853,24-Jan-02,D9,BHP,8
047006816,24-Jan-02,E1,BHP,8
047034547,24-Jan-02,E3,BHP,8
045314026,24-Jan-02,E4,BHP,8
047112067,24-Jan-02,E9,BHP,8
047043542,24-Jan-02,F1,BHP,8
047099514,24-Jan-02,F10,BHP,8
047048074,24-Jan-02,F4,BHP,8
047092080,24-Jan-02,D1,BHP,8
047014892,24-Jan-02,G4,BHP,8
047062293,24-Jan-02,G7,BHP,8
044031359,24-Jan-02,I5,BHP,8
047016842,24-Jan-02,I7,BHP,8
046868100,24-Jan-02,I8,BHP,8
046862636,23-Jan-02,J1,BHP,8
047043085,24-Jan-02,G10,BHP,8
047095616,23-Jan-02,C4,BHP,8
047085538,24-Jan-02,C2,BHP,8
047034547,23-Jan-02,F2,BHP,8
047025869,23-Jan-02,F8,BHP,8
047112067,23-Jan-02,C9,BHP,8
047096815,23-Jan-02,B6,BHP,8
044006593,24-Jan-02,C1,BHP,8
047084346,24-Jan-02,C1,BHP,8
047089101,24-Jan-02,A7,BHP,8
044031359,23-Jan-02,J4,BHP,8
047035542,24-Jan-02,B7,BHP,8
047017884,12-Mar-02,B10,BHP,9
047032525,12-Mar-02,B10,BHP,9
047011288,12-Mar-02,A10,BHP,9
047111794,12-Mar-02,J9,BHP,9
047085064,12-Mar-02,I4,BHP,9
047047316,12-Mar-02,E9,BHP,9
044047580,13-Mar-02,B10,BHP,9
047032529,13-Mar-02,A10,BHP,9
043544563,12-Mar-02,F5,BHP,9
045052785,12-Mar-02,H7,BHP,9
047016604,12-Mar-02,J7,BHP,9
047053889,12-Mar-02,B10,BHP,9
047098263,12-Mar-02,A8,BHP,9
047100859,12-Mar-02,H1,BHP,9
044033095,12-Mar-02,B5,BHP,9
045305096,12-Mar-02,C10,BHP,9
047067070,12-Mar-02,G9,BHP,9
045096072,12-Mar-02,A9,BHP,9
045110587,13-Mar-02,G10,BHP,9
047041536,13-Mar-02,I3,BHP,9
047099514,12-Mar-02,D10,BHP,9
047034547,12-Mar-02,D3,BHP,9
047095616,12-Mar-02,E1,BHP,9
047089101,12-Mar-02,A4,BHP,9
044879350,12-Mar-02,I1,BHP,9
047096815,12-Mar-02,C8,BHP,9
044031359,12-Mar-02,I5,BHP,9
047043542,12-Mar-02,G1,BHP,9
046862636,12-Mar-02,G4,BHP,9
047082054,12-Mar-02,A10,BHP,9
047016842,12-Mar-02,J4,BHP,9
047062293,12-Mar-02,D4,BHP,9
046863589,12-Mar-02,D1,BHP,9
047025869,12-Mar-02,D7,BHP,9
047083798,13-Mar-02,G1,BHP,9
045305096,12-Mar-02,C9,BHP,9
046863589,12-Mar-02,D1,BHP,9
047096815,12-Mar-02,D6,BHP,9
047062293,12-Mar-02,E2,BHP,9
047067070,12-Mar-02,E9,BHP,9
047099514,12-Mar-02,F10,BHP,9
043544563,12-Mar-02,F7,BHP,9
044879350,12-Mar-02,G1,BHP,9
047085064,12-Mar-02,G3,BHP,9
045052785,12-Mar-02,H10,BHP,9
046862636,12-Mar-02,I6,BHP,9
047082054,12-Mar-02,C10,BHP,9
044031359,12-Mar-02,J3,BHP,9
047025869,12-Mar-02,C8,BHP,9
044033095,12-Mar-02,C4,BHP,9
047089101,12-Mar-02,B2,BHP,9
044033095,13-Mar-02,D4,BHP,9
045096072,13-Mar-02,A5,BHP,9
047082054,13-Mar-02,B10,BHP,9
047089101,13-Mar-02,B2,BHP,9
045305096,13-Mar-02,B9,BHP,9
047032525,13-Mar-02,C10,BHP,9
047062293,13-Mar-02,C3,BHP,9
047047316,13-Mar-02,D10,BHP,9
046862636,13-Mar-02,J5,BHP,9
047096815,13-Mar-02,D8,BHP,9
047095616,13-Mar-02,E2,BHP,9
047034547,13-Mar-02,E3,BHP,9
047067070,13-Mar-02,E9,BHP,9
047099514,13-Mar-02,F10,BHP,9
047025869,13-Mar-02,F6,BHP,9
045052785,13-Mar-02,G9,BHP,9
044031359,13-Mar-02,H2,BHP,9
043544563,13-Mar-02,H5,BHP,9
046863589,13-Mar-02,D1,BHP,9
047062293,13-Mar-02,D1,BHP,9
046863589,13-Mar-02,A1,BHP,9
045096072,13-Mar-02,A8,BHP,9
047017884,13-Mar-02,B10,BHP,9
047089101,13-Mar-02,B2,BHP,9
047095616,13-Mar-02,B2,BHP,9
047098263,13-Mar-02,B7,BHP,9
044033095,13-Mar-02,C3,BHP,9
047016604,13-Mar-02,J7,BHP,9
045305096,13-Mar-02,C9,BHP,9
047016842,13-Mar-02,J6,BHP,9
047099514,13-Mar-02,D10,BHP,9
047096815,13-Mar-02,D7,BHP,9
047034547,13-Mar-02,E1,BHP,9
047025869,13-Mar-02,E9,BHP,9
047043542,13-Mar-02,F1,BHP,9
047100859,13-Mar-02,G1,BHP,9
047067070,13-Mar-02,G10,BHP,9
043544563,13-Mar-02,G3,BHP,9
047085064,13-Mar-02,G4,BHP,9
045052785,13-Mar-02,H9,BHP,9
044031359,13-Mar-02,J4,BHP,9
047047316,13-Mar-02,C8,BHP,9
046862636,13-Mar-02,I4,BHP,9
045110587,14-Mar-02,G10,BHP,9
047067070,14-Mar-02,G10,BHP,9
043544563,14-Mar-02,G3,BHP,9
045052785,14-Mar-02,H10,BHP,9
044031359,14-Mar-02,H5,BHP,9
047085064,14-Mar-02,I1,BHP,9
046862636,14-Mar-02,I3,BHP,9
047016604,14-Mar-02,I7,BHP,9
044879350,14-Mar-02,J1,BHP,9
047016842,14-Mar-02,J6,BHP,9
047111794,14-Mar-02,J8,BHP,9
047034547,14-Mar-02,E4,BHP,9
044047580,14-Mar-02,B10,BHP,9
047016604,13-Mar-02,J7,BHP,9
047100859,14-Mar-02,G1,BHP,9
047011288,14-Mar-02,A10,BHP,9
047083798,14-Mar-02,F1,BHP,9
047017884,14-Mar-02,B10,BHP,9
044033095,14-Mar-02,B2,BHP,9
047089101,14-Mar-02,B3,BHP,9
045096072,14-Mar-02,B6,BHP,9
047082054,14-Mar-02,C10,BHP,9
047096815,14-Mar-02,C7,BHP,9
045305096,14-Mar-02,C9,BHP,9
047062293,14-Mar-02,D1,BHP,9
047047316,14-Mar-02,D8,BHP,9
047025869,14-Mar-02,D9,BHP,9
047095616,14-Mar-02,E1,BHP,9
047099514,14-Mar-02,G9,BHP,9
047043542,14-Mar-02,G2,BHP,9
046853541,9-Apr-02,E9,BHP,10
047025634,9-Apr-02,H9,BHP,10
047038108,10-Apr-02,I10,BHP,10
047062056,9-Apr-02,A7,BHP,10
046895809,9-Apr-02,J6,BHP,10
047048579,10-Apr-02,G1,BHP,10
046891789,11-Apr-02,B2,BHP,10
047089101,9-Apr-02,A3,BHP,10
047032525,9-Apr-02,B4,BHP,10
047017884,9-Apr-02,D10,BHP,10
047095616,9-Apr-02,E4,BHP,10
044031359,9-Apr-02,I6,BHP,10
047024818,9-Apr-02,J4,BHP,10
047011288,10-Apr-02,A7,BHP,10
047053889,9-Apr-02,B9,BHP,10
047067070,9-Apr-02,D9,BHP,10
047025869,9-Apr-02,E1,BHP,10
047083798,9-Apr-02,E2,BHP,10
047043542,9-Apr-02,I3,BHP,10
047100859,9-Apr-02,H1,BHP,10
047041536,9-Apr-02,J3,BHP,10
045096072,9-Apr-02,A8,BHP,10
047016604,9-Apr-02,J7,BHP,10
043544563,9-Apr-02,J4,BHP,10
047025634,10-Apr-02,J8,BHP,10
047053889,10-Apr-02,C9,BHP,10
047089101,10-Apr-02,A4,BHP,10
045096072,10-Apr-02,B2,BHP,10
047032525,10-Apr-02,C6,BHP,10
047083798,10-Apr-02,D1,BHP,10
047017884,10-Apr-02,D8,BHP,10
047095616,10-Apr-02,E1,BHP,10
046853541,10-Apr-02,F10,BHP,10
047043542,10-Apr-02,G1,BHP,10
047025869,10-Apr-02,G4,BHP,10
047067070,10-Apr-02,G8,BHP,10
043544563,10-Apr-02,H4,BHP,10
047016604,10-Apr-02,I6,BHP,10
047041536,10-Apr-02,J2,BHP,10
044031359,10-Apr-02,J3,BHP,10
047100859,10-Apr-02,J4,BHP,10
047062056,10-Apr-02,B9,BHP,10
047032525,9-Apr-02,C4,BHP,10
047062056,9-Apr-02,C10,BHP,10
047095616,9-Apr-02,E2,BHP,10
046853541,9-Apr-02,F10,BHP,10
047025869,9-Apr-02,F4,BHP,10
047100859,9-Apr-02,H2,BHP,10
043544563,9-Apr-02,H5,BHP,10
047016604,9-Apr-02,I7,BHP,10
045096072,9-Apr-02,A3,BHP,10
046895809,10-Apr-02,J9,BHP,10
043544563,11-Apr-02,H3,BHP,10
047089101,11-Apr-02,A4,BHP,10
045096072,11-Apr-02,A8,BHP,10
047032525,11-Apr-02,B5,BHP,10
047011288,11-Apr-02,B9,BHP,10
047017884,11-Apr-02,C10,BHP,10
047062056,11-Apr-02,C9,BHP,10
047025869,11-Apr-02,D8,BHP,10
047083798,11-Apr-02,E1,BHP,10
047095616,11-Apr-02,E4,BHP,10
047067070,11-Apr-02,E8,BHP,10
047100859,11-Apr-02,G2,BHP,10
044031359,11-Apr-02,H4,BHP,10
047016604,11-Apr-02,H8,BHP,10
047025634,11-Apr-02,H9,BHP,10
047041536,11-Apr-02,I3,BHP,10
047024818,11-Apr-02,J3,BHP,10
047038108,11-Apr-02,J8,BHP,10
046853541,11-Apr-02,F10,BHP,10
047016604,10-Apr-02,J9,BHP,10
047089101,10-Apr-02,A4,BHP,10
047062056,10-Apr-02,A8,BHP,10
047053889,10-Apr-02,B10,BHP,10
045096072,10-Apr-02,B2,BHP,10
047032525,10-Apr-02,C5,BHP,10
047067070,10-Apr-02,C9,BHP,10
047095616,10-Apr-02,D4,BHP,10
043544563,10-Apr-02,G4,BHP,10
047025869,10-Apr-02,H4,BHP,10
047053889,11-Apr-02,A10,BHP,10
044031359,10-Apr-02,J1,BHP,10
047043542,10-Apr-02,G2,BHP,10
047100859,10-Apr-02,I1,BHP,10
046853541,10-Apr-02,F10,BHP,10
045043304,7-May-02,E3,BHP,11
047050631,7-May-02,G4,BHP,11
047069846,7-May-02,D1,BHP,11
047045030,7-May-02,A9,BHP,11
047083874,7-May-02,J4,BHP,11
043529869,7-May-02,J3,BHP,11
047107258,7-May-02,I3,BHP,11
047019558,7-May-02,J3,BHP,11
047021627,7-May-02,F1,BHP,11
046870779,7-May-02,H10,BHP,11
044052314,7-May-02,E4,BHP,11
047071034,8-May-02,H3,BHP,11
047013364,8-May-02,E9,BHP,11
047095095,9-May-02,I2,BHP,11
047017305,7-May-02,J1,BHP,11
047091812,7-May-02,E2,BHP,11
047064074,7-May-02,G6,BHP,11
047082826,7-May-02,D2,BHP,11
047043826,7-May-02,H3,BHP,11
047052569,7-May-02,H10,BHP,11
047053861,7-May-02,A7,BHP,11
047068591,7-May-02,I10,BHP,11
047030301,7-May-02,I1,BHP,11
047058622,7-May-02,E3,BHP,11
047061790,8-May-02,J4,BHP,11
047043358,8-May-02,A5,BHP,11
047000268,8-May-02,J8,BHP,11
046874787,8-May-02,A10,BHP,11
047001517,8-May-02,H2,BHP,11
047095616,7-May-02,D2,BHP,11
047032525,7-May-02,D7,BHP,11
047089101,7-May-02,A2,BHP,11
047011288,7-May-02,C10,BHP,11
044031359,7-May-02,I5,BHP,11
047038108,8-May-02,J10,BHP,11
047100859,7-May-02,H1,BHP,11
047067070,7-May-02,E9,BHP,11
047053889,7-May-02,A10,BHP,11
047025869,7-May-02,G5,BHP,11
045096072,7-May-02,F4,BHP,11
047048579,7-May-02,B2,BHP,11
043544563,7-May-02,H8,BHP,11
047043542,8-May-02,J2,BHP,11
047083798,8-May-02,F1,BHP,11
047053889,8-May-02,A9,BHP,11
047017305,8-May-02,J2,BHP,11
047082826,8-May-02,D4,BHP,11
045096072,8-May-02,D2,BHP,11
047095616,8-May-02,C3,BHP,11
047067070,8-May-02,C10,BHP,11
047032525,8-May-02,B5,BHP,11
047048579,8-May-02,B3,BHP,11
045043304,8-May-02,E4,BHP,11
047089101,8-May-02,B1,BHP,11
047053861,8-May-02,A8,BHP,11
047045030,8-May-02,A7,BHP,11
047019558,8-May-02,J6,BHP,11
047107258,8-May-02,J3,BHP,11
047032525,9-May-02,B6,BHP,11
047011288,8-May-02,B10,BHP,11
043544563,8-May-02,H8,BHP,11
045096072,7-May-02,E2,BHP,11
046874787,9-May-02,A9,BHP,11
047011288,9-May-02,A8,BHP,11
047043358,9-May-02,A5,BHP,11
047017305,9-May-02,A2,BHP,11
047019558,8-May-02,J7,BHP,11
047091812,8-May-02,E3,BHP,11
047107258,8-May-02,I3,BHP,11
044031359,8-May-02,H4,BHP,11
047025869,8-May-02,G5,BHP,11
047064074,8-May-02,G4,BHP,11
046870779,8-May-02,G10,BHP,11
047030301,8-May-02,G1,BHP,11
047017305,8-May-02,G1,BHP,11
047083874,8-May-02,J3,BHP,11
047045030,8-May-02,A8,BHP,11
047025869,7-May-02,J7,BHP,11
047107258,7-May-02,J3,BHP,11
047030301,7-May-02,J1,BHP,11
047052569,7-May-02,I10,BHP,11
047053889,8-May-02,B10,BHP,11
047043826,7-May-02,H4,BHP,11
047032525,8-May-02,B3,BHP,11
047067070,7-May-02,G9,BHP,11
047064074,7-May-02,F6,BHP,11
047050631,7-May-02,F5,BHP,11
044052314,7-May-02,F4,BHP,11
047048579,7-May-02,F1,BHP,11
047017305,7-May-02,I1,BHP,11
047050631,8-May-02,H3,BHP,11
043544563,8-May-02,G5,BHP,11
044031359,8-May-02,G4,BHP,11
047025869,8-May-02,G3,BHP,11
047100859,8-May-02,G1,BHP,11
047095616,8-May-02,F4,BHP,11
047053861,8-May-02,A9,BHP,11
047021627,8-May-02,F1,BHP,11
047045030,9-May-02,B8,BHP,11
047064074,8-May-02,E6,BHP,11
044052314,8-May-02,E5,BHP,11
045043304,8-May-02,E4,BHP,11
045096072,8-May-02,E1,BHP,11
047082826,8-May-02,D4,BHP,11
047048579,8-May-02,D1,BHP,11
047067070,8-May-02,C8,BHP,11
047091812,8-May-02,F2,BHP,11
047053889,9-May-02,B10,BHP,11
045043304,9-May-02,E6,BHP,11
044031359,9-May-02,H8,BHP,11
047050631,9-May-02,H5,BHP,11
047064074,9-May-02,H3,BHP,11
046870779,9-May-02,G10,BHP,11
047058622,9-May-02,G1,BHP,11
047030301,9-May-02,G1,BHP,11
047038108,9-May-02,I7,BHP,11
047021627,9-May-02,F1,BHP,11
047019558,9-May-02,J7,BHP,11
043544563,9-May-02,E6,BHP,11
047053861,9-May-02,E5,BHP,11
045096072,9-May-02,E4,BHP,11
047082826,9-May-02,D7,BHP,11
047095616,9-May-02,D3,BHP,11
047048579,9-May-02,C4,BHP,11
047013364,9-May-02,C10,BHP,11
047067070,9-May-02,F9,BHP,11
047021627,7-May-02,E1,BHP,11
047068591,9-May-02,J9,BHP,11
047095616,7-May-02,D7,BHP,11
047053861,7-May-02,C10,BHP,11
047089101,7-May-02,B2,BHP,11
047045030,7-May-02,A8,BHP,11
047068893,4-Jun-02,E5,BHP,12
047057607,4-Jun-02,B5,BHP,12
047105614,4-Jun-02,D3,BHP,12
047012342,4-Jun-02,A2,BHP,12
046872043,4-Jun-02,I10,BHP,12
047008052,4-Jun-02,D4,BHP,12
047040022,4-Jun-02,I2,BHP,12
046880586,4-Jun-02,H7,BHP,12
047044826,4-Jun-02,B2,BHP,12
047038790,4-Jun-02,D9,BHP,12
047093827,4-Jun-02,D9,BHP,12
047070003,4-Jun-02,G1,BHP,12
047023105,4-Jun-02,D10,BHP,12
044055821,4-Jun-02,H9,BHP,12
043857566,4-Jun-02,J10,BHP,12
047043317,4-Jun-02,I1,BHP,12
047081376,5-Jun-02,E8,BHP,12
047046788,5-Jun-02,H3,BHP,12
047086257,5-Jun-02,A7,BHP,12
047046305,5-Jun-02,A9,BHP,12
047093059,5-Jun-02,I1,BHP,12
047005846,6-Jun-02,J10,BHP,12
043857069,4-Jun-02,E9,BHP,12
047045045,4-Jun-02,D10,BHP,12
047095840,4-Jun-02,G7,BHP,12
047019356,4-Jun-02,A7,BHP,12
047036338,4-Jun-02,E8,BHP,12
047002307,4-Jun-02,G1,BHP,12
047036348,4-Jun-02,F5,BHP,12
047059000,4-Jun-02,F5,BHP,12
047098638,4-Jun-02,E6,BHP,12
047001370,4-Jun-02,E1,BHP,12
044002358,4-Jun-02,C2,BHP,12
047046293,4-Jun-02,D10,BHP,12
046876047,4-Jun-02,D10,BHP,12
047046525,4-Jun-02,B3,BHP,12
047042313,4-Jun-02,F4,BHP,12
047022267,4-Jun-02,F10,BHP,12
046863026,4-Jun-02,I5,BHP,12
047027257,4-Jun-02,D4,BHP,12
047090299,5-Jun-02,J10,BHP,12
047049573,5-Jun-02,B9,BHP,12
045043304,4-Jun-02,F2,BHP,12
047011288,4-Jun-02,B10,BHP,12
047032525,4-Jun-02,A6,BHP,12
047089101,4-Jun-02,A2,BHP,12
044052314,4-Jun-02,E4,BHP,12
047095616,4-Jun-02,D6,BHP,12
044031359,4-Jun-02,I5,BHP,12
047013364,4-Jun-02,F10,BHP,12
047045030,4-Jun-02,C9,BHP,12
047019558,4-Jun-02,I9,BHP,12
047050631,4-Jun-02,F6,BHP,12
047107258,4-Jun-02,J4,BHP,12
046853541,5-Jun-02,G10,BHP,12
047069846,5-Jun-02,E1,BHP,12
047071034,5-Jun-02,J3,BHP,12
047100859,4-Jun-02,C1,BHP,12
047091812,4-Jun-02,G3,BHP,12
047017305,4-Jun-02,B1,BHP,12
047048579,4-Jun-02,D7,BHP,12
047082826,4-Jun-02,C10,BHP,12
047053861,4-Jun-02,D8,BHP,12
047083798,4-Jun-02,I1,BHP,12
047025869,4-Jun-02,H8,BHP,12
047058622,4-Jun-02,I2,BHP,12
043544563,4-Jun-02,H9,BHP,12
047061790,4-Jun-02,J6,BHP,12
047067070,5-Jun-02,G10,BHP,12
047053861,5-Jun-02,F10,BHP,12
047095840,5-Jun-02,G8,BHP,12
047100859,5-Jun-02,A2,BHP,12
047095616,5-Jun-02,C7,BHP,12
047046525,5-Jun-02,C7,BHP,12
044002358,5-Jun-02,C2,BHP,12
047082826,5-Jun-02,C10,BHP,12
047017305,5-Jun-02,C1,BHP,12
047012342,5-Jun-02,B1,BHP,12
047089101,5-Jun-02,A4,BHP,12
047008052,5-Jun-02,D3,BHP,12
046872043,4-Jun-02,I9,BHP,12
046863026,4-Jun-02,I6,BHP,12
047058622,4-Jun-02,I3,BHP,12
044055821,4-Jun-02,H9,BHP,12
043544563,4-Jun-02,H9,BHP,12
047045030,5-Jun-02,A6,BHP,12
043544563,5-Jun-02,G6,BHP,12
047091812,5-Jun-02,G3,BHP,12
047002307,5-Jun-02,G1,BHP,12
047070003,5-Jun-02,G1,BHP,12
047013364,5-Jun-02,F9,BHP,12
047042313,5-Jun-02,F5,BHP,12
047045045,5-Jun-02,D10,BHP,12
047036338,5-Jun-02,E8,BHP,12
047027257,5-Jun-02,D2,BHP,12
047048579,5-Jun-02,E7,BHP,12
047098638,5-Jun-02,E5,BHP,12
047068893,5-Jun-02,E5,BHP,12
044052314,5-Jun-02,E4,BHP,12
047022267,5-Jun-02,E3,BHP,12
047105614,5-Jun-02,D4,BHP,12
047002307,4-Jun-02,G1,BHP,12
047001370,5-Jun-02,F1,BHP,12
047100859,4-Jun-02,A1,BHP,12
047008052,4-Jun-02,D3,BHP,12
047095840,4-Jun-02,F7,BHP,12
047053861,4-Jun-02,D9,BHP,12
047036338,4-Jun-02,D9,BHP,12
047091812,4-Jun-02,G3,BHP,12
044002358,4-Jun-02,D1,BHP,12
047011288,4-Jun-02,C10,BHP,12
047032525,4-Jun-02,B7,BHP,12
047082826,4-Jun-02,B10,BHP,12
047019356,4-Jun-02,A9,BHP,12
047017305,4-Jun-02,A6,BHP,12
047095616,4-Jun-02,D7,BHP,12
046880586,5-Jun-02,F7,BHP,12
044055821,5-Jun-02,G9,BHP,12
047046788,5-Jun-02,I4,BHP,12
047019356,6-Jun-02,A9,BHP,12
047100859,6-Jun-02,A3,BHP,12
047019558,5-Jun-02,J9,BHP,12
047061790,5-Jun-02,J6,BHP,12
047036348,5-Jun-02,J2,BHP,12
047012342,6-Jun-02,B3,BHP,12
043544563,5-Jun-02,I6,BHP,12
047045030,6-Jun-02,B8,BHP,12
047040022,5-Jun-02,I3,BHP,12
043857566,5-Jun-02,I1,BHP,12
044055821,5-Jun-02,H8,BHP,12
046863026,5-Jun-02,H6,BHP,12
047059000,5-Jun-02,H4,BHP,12
047058622,5-Jun-02,H3,BHP,12
047095840,5-Jun-02,G9,BHP,12
045043304,6-Jun-02,F2,BHP,12
046872043,5-Jun-02,I8,BHP,12
047045045,6-Jun-02,D10,BHP,12
047081376,6-Jun-02,E9,BHP,12
047095616,6-Jun-02,E7,BHP,12
047068893,6-Jun-02,E5,BHP,12
044052314,6-Jun-02,E4,BHP,12
047022267,6-Jun-02,E3,BHP,12
047105614,6-Jun-02,D7,BHP,12
047098638,6-Jun-02,D4,BHP,12
047017305,6-Jun-02,B2,BHP,12
047001370,6-Jun-02,D3,BHP,12
047002307,5-Jun-02,G1,BHP,12
047023105,6-Jun-02,D10,BHP,12
046876047,6-Jun-02,D10,BHP,12
047049573,6-Jun-02,C9,BHP,12
047046305,6-Jun-02,C8,BHP,12
047046525,6-Jun-02,C2,BHP,12
044002358,6-Jun-02,C2,BHP,12
047082826,6-Jun-02,C10,BHP,12
047053861,6-Jun-02,B9,BHP,12
047008052,6-Jun-02,D3,BHP,12
047036348,5-Jun-02,I3,BHP,12
047091812,5-Jun-02,G3,BHP,12
047100859,5-Jun-02,A2,BHP,12
047107258,5-Jun-02,J6,BHP,12
046863026,5-Jun-02,J5,BHP,12
046872043,5-Jun-02,I9,BHP,12
047019558,5-Jun-02,I8,BHP,12
047019356,5-Jun-02,A7,BHP,12
047040022,5-Jun-02,I3,BHP,12
047025869,5-Jun-02,H9,BHP,12
047059000,5-Jun-02,H3,BHP,12
045043304,5-Jun-02,H2,BHP,12
047058622,5-Jun-02,H1,BHP,12
044031359,5-Jun-02,I6,BHP,12
047011288,5-Jun-02,C9,BHP,12
047025869,5-Jun-02,F5,BHP,12
045043304,5-Jun-02,F2,BHP,12
047036338,5-Jun-02,E9,BHP,12
047098638,5-Jun-02,E7,BHP,12
047068893,5-Jun-02,E5,BHP,12
047022267,5-Jun-02,E3,BHP,12
047045045,5-Jun-02,D9,BHP,12
047048579,5-Jun-02,A6,BHP,12
046876047,5-Jun-02,D10,BHP,12
047001370,5-Jun-02,E2,BHP,12
047045030,5-Jun-02,C8,BHP,12
047008052,5-Jun-02,C4,BHP,12
047046525,5-Jun-02,C3,BHP,12
